Security,.SPXPE U Index                                                  
Start Date,1/31/1990 0:00
End Date,5/18/2021 0:00
Period,D
,
Date,PX_LAST
2/23/2016,16.0795
2/22/2016,16.2703
2/19/2016,16.0101
2/18/2016,15.9912
2/17/2016,16.0634
2/16/2016,15.8071
2/12/2016,15.5376
2/11/2016,15.2312
2/10/2016,15.4205
2/9/2016,15.4212
2/8/2016,15.4186
2/5/2016,15.6332
2/4/2016,15.905
2/3/2016,15.8671
2/2/2016,15.7602
2/1/2016,16.0485
1/29/2016,16.08
1/28/2016,15.6957
1/27/2016,15.5891
1/26/2016,15.7129
1/25/2016,15.4612
1/22/2016,15.6812
1/21/2016,15.3519
1/20/2016,15.2479
1/19/2016,15.3987
1/15/2016,15.3284
1/14/2016,15.6475
1/13/2016,15.374
1/12/2016,15.73
1/11/2016,15.572
1/8/2016,15.5389
1/7/2016,15.6858
1/6/2016,16.0506
1/5/2016,16.2591
1/4/2016,16.2143
12/31/2015,17.3905
12/30/2015,17.5562
12/29/2015,17.6799
12/28/2015,17.502
12/24/2015,17.5394
12/23/2015,17.5669
12/22/2015,17.3426
12/21/2015,17.1839
12/18/2015,17.0172
12/17/2015,17.3263
12/16/2015,17.5937
12/15/2015,17.3332
12/14/2015,17.1423
12/11/2015,17.0536
12/10/2015,17.3888
12/9/2015,17.3478
12/8/2015,17.4803
12/7/2015,17.5944
12/4/2015,17.7158
12/3/2015,17.3596
12/2/2015,17.6153
12/1/2015,17.8173
11/30/2015,17.6367
11/27/2015,17.7226
11/25/2015,17.7111
11/24/2015,17.7094
11/23/2015,17.6884
11/20/2015,17.7057
11/19/2015,17.6322
11/18/2015,17.6363
11/17/2015,17.368
11/16/2015,17.4029
11/13/2015,17.1453
11/12/2015,17.3373
11/11/2015,17.5833
11/10/2015,17.6391
11/9/2015,17.6077
11/6/2015,17.7875
11/5/2015,17.7921
11/4/2015,17.7952
11/3/2015,17.8468
11/2/2015,17.7782
10/30/2015,17.601
10/29/2015,17.7029
10/28/2015,17.713
10/27/2015,17.5231
10/26/2015,17.573
10/23/2015,17.6055
10/22/2015,17.4228
10/21/2015,17.1399
10/20/2015,17.2449
10/19/2015,17.2598
10/16/2015,17.2413
10/15/2015,17.1631
10/14/2015,16.9104
10/13/2015,17.0002
10/12/2015,17.1108
10/9/2015,17.0793
10/8/2015,17.0613
10/7/2015,16.8975
10/6/2015,16.7539
10/5/2015,16.8126
10/2/2015,16.5042
10/1/2015,16.2602
9/30/2015,16.3303
9/29/2015,16.0206
9/28/2015,15.9883
9/25/2015,16.4003
9/24/2015,16.4057
9/23/2015,16.4577
9/22/2015,16.4918
9/21/2015,16.6964
9/18/2015,16.581
9/17/2015,16.8484
9/16/2015,16.8799
9/15/2015,16.7234
9/14/2015,16.5116
9/11/2015,16.5766
9/10/2015,16.4924
9/9/2015,16.405
9/8/2015,16.626
9/4/2015,16.2124
9/3/2015,16.466
9/2/2015,16.488
9/1/2015,16.1886
8/31/2015,16.6951
8/28/2015,16.8232
8/27/2015,16.8115
8/26/2015,16.4133
8/25/2015,15.7973
8/24/2015,16.0152
8/21/2015,16.6659
8/20/2015,17.2083
8/19/2015,17.5789
8/18/2015,17.7228
8/17/2015,17.7699
8/14/2015,17.6787
8/13/2015,17.6111
8/12/2015,17.6328
8/11/2015,17.6139
8/10/2015,17.7844
8/7/2015,17.5488
8/6/2015,17.6113
8/5/2015,17.7443
8/4/2015,17.682
8/3/2015,17.7146
7/31/2015,17.762
7/30/2015,17.7813
7/29/2015,17.7769
7/28/2015,17.6626
7/27/2015,17.4618
7/24/2015,17.5693
7/23/2015,17.7714
7/22/2015,17.8689
7/21/2015,17.9039
7/20/2015,17.982
7/17/2015,17.9732
7/16/2015,17.9464
7/15/2015,17.8112
7/14/2015,17.8193
7/13/2015,17.7338
7/10/2015,17.5439
7/9/2015,17.3309
7/8/2015,17.2873
7/7/2015,17.592
7/6/2015,17.482
7/2/2015,17.5423
7/1/2015,17.5488
6/30/2015,17.5055
6/29/2015,17.4602
6/26/2015,17.8319
6/25/2015,17.8335
6/24/2015,17.8861
6/23/2015,18.0172
6/22/2015,18.0042
6/19/2015,17.8731
6/18/2015,17.9647
6/17/2015,17.7737
6/16/2015,17.737
6/15/2015,17.6362
6/12/2015,17.7019
6/11/2015,17.8266
6/10/2015,17.7965
6/9/2015,17.5791
6/8/2015,17.5716
6/5/2015,17.685
6/4/2015,17.7084
6/3/2015,17.8624
6/2/2015,17.8235
6/1/2015,17.8407
5/29/2015,17.8256
5/28/2015,17.9388
5/27/2015,17.9612
5/26/2015,17.7992
5/22/2015,17.9899
5/21/2015,18.0326
5/20/2015,17.9883
5/19/2015,18.004
5/18/2015,18.0144
5/15/2015,17.9672
5/14/2015,17.9582
5/13/2015,17.7674
5/12/2015,17.7756
5/11/2015,17.8352
5/8/2015,17.9296
5/7/2015,17.6899
5/6/2015,17.6239
5/5/2015,17.6997
5/4/2015,17.9101
5/1/2015,17.8761
4/30/2015,17.7166
4/29/2015,17.9045
4/28/2015,17.9708
4/27/2015,17.9396
4/24/2015,18.0417
4/23/2015,18.0048
4/22/2015,17.9409
4/21/2015,17.8349
4/20/2015,17.8714
4/17/2015,17.6805
4/16/2015,17.8906
4/15/2015,17.8932
4/14/2015,17.7955
4/13/2015,17.7617
4/10/2015,17.8297
4/9/2015,17.7334
4/8/2015,17.6493
4/7/2015,17.5913
4/6/2015,17.6153
4/2/2015,17.4907
4/1/2015,17.4202
3/31/2015,17.499
3/30/2015,17.6446
3/27/2015,17.4244
3/26/2015,17.3838
3/25/2015,17.4202
3/24/2015,17.6794
3/23/2015,17.7844
3/20/2015,17.8905
3/19/2015,17.7192
3/18/2015,17.8022
3/17/2015,17.5754
3/16/2015,17.6323
3/13/2015,17.3928
3/12/2015,17.4889
3/11/2015,17.2545
3/10/2015,17.285
3/9/2015,17.5806
3/6/2015,17.5122
3/5/2015,17.7574
3/4/2015,17.7372
3/3/2015,17.8108
3/2/2015,17.8918
2/27/2015,17.7798
2/26/2015,17.8257
2/25/2015,17.8495
2/24/2015,17.8491
2/23/2015,17.7954
2/20/2015,17.7939
2/19/2015,17.6814
2/18/2015,17.6819
2/17/2015,17.6855
2/13/2015,17.6506
2/12/2015,17.5595
2/11/2015,17.3825
2/10/2015,17.3797
2/9/2015,17.191
2/6/2015,17.2532
2/5/2015,17.3127
2/4/2015,17.121
2/3/2015,17.1778
2/2/2015,16.9002
1/30/2015,16.728
1/29/2015,16.9179
1/28/2015,16.7308
1/27/2015,16.9629
1/26/2015,17.1435
1/23/2015,17.0719
1/22/2015,17.1015
1/21/2015,16.8269
1/20/2015,16.6789
1/16/2015,16.6235
1/15/2015,16.3799
1/14/2015,16.4817
1/13/2015,16.528
1/12/2015,16.5354
1/9/2015,16.6234
1/8/2015,16.7442
1/7/2015,16.4203
1/6/2015,16.2129
1/5/2015,16.3254
1/2/2015,16.6189
12/31/2014,17.1998
12/30/2014,17.3804
12/29/2014,17.467
12/26/2014,17.4528
12/24/2014,17.3946
12/23/2014,17.3972
12/22/2014,17.363
12/19/2014,17.2846
12/18/2014,17.203
12/17/2014,16.7907
12/16/2014,16.452
12/15/2014,16.5894
12/12/2014,16.6886
12/11/2014,16.9635
12/10/2014,16.8845
12/9/2014,17.1638
12/8/2014,17.1594
12/5/2014,17.2834
12/4/2014,17.2482
12/3/2014,17.2631
12/2/2014,17.1984
12/1/2014,17.0843
11/28/2014,17.2108
11/26/2014,17.2323
11/25/2014,17.1855
11/24/2014,17.2037
11/21/2014,17.1569
11/20/2014,17.0659
11/19/2014,17.0323
11/18/2014,17.0602
11/17/2014,16.9725
11/14/2014,16.9593
11/13/2014,16.9515
11/12/2014,16.9406
11/11/2014,16.952
11/10/2014,16.9409
11/7/2014,16.8903
11/6/2014,16.8783
11/5/2014,16.8035
11/4/2014,16.7051
11/3/2014,16.7538
10/31/2014,16.7894
10/30/2014,16.5985
10/29/2014,16.4982
10/28/2014,16.5257
10/27/2014,16.3366
10/24/2014,16.3632
10/23/2014,16.2433
10/22/2014,16.0536
10/21/2014,16.1688
10/20/2014,15.8524
10/17/2014,15.6915
10/16/2014,15.4878
10/15/2014,15.4865
10/14/2014,15.6063
10/13/2014,15.5847
10/10/2014,15.8376
10/9/2014,16.0096
10/8/2014,16.3463
10/7/2014,16.0599
10/6/2014,16.3076
10/3/2014,16.326
10/2/2014,16.1429
10/1/2014,16.1443
9/30/2014,16.5235
9/29/2014,16.5515
9/26/2014,16.5928
9/25/2014,16.4524
9/24/2014,16.7237
9/23/2014,16.5959
9/22/2014,16.695
9/19/2014,16.8107
9/18/2014,16.8131
9/17/2014,16.7302
9/16/2014,16.7079
9/15/2014,16.5829
9/12/2014,16.5924
9/11/2014,16.6927
9/10/2014,16.6774
9/9/2014,16.6139
9/8/2014,16.7184
9/5/2014,16.7686
9/4/2014,16.6821
9/3/2014,16.7037
9/2/2014,16.7177
8/29/2014,16.7628
8/28/2014,16.7072
8/27/2014,16.7363
8/26/2014,16.7353
8/25/2014,16.7185
8/22/2014,16.6334
8/21/2014,16.6618
8/20/2014,16.6121
8/19/2014,16.5685
8/18/2014,16.486
8/15/2014,16.3415
8/14/2014,16.344
8/13/2014,16.2682
8/12/2014,16.1591
8/11/2014,16.1844
8/8/2014,16.1397
8/7/2014,15.9611
8/6/2014,16.0473
8/5/2014,16.0423
8/4/2014,16.1962
8/1/2014,16.0839
7/31/2014,16.145
7/30/2014,16.4686
7/29/2014,16.4696
7/28/2014,16.5433
7/25/2014,16.5421
7/24/2014,16.6176
7/23/2014,16.631
7/22/2014,16.6165
7/21/2014,16.5303
7/18/2014,16.5695
7/17/2014,16.4082
7/16/2014,16.6195
7/15/2014,16.5752
7/14/2014,16.6243
7/11/2014,16.551
7/10/2014,16.5168
7/9/2014,16.5943
7/8/2014,16.5351
7/7/2014,16.6528
7/3/2014,16.7225
7/2/2014,16.6402
7/1/2014,16.6281
6/30/2014,16.5945
6/27/2014,16.5981
6/26/2014,16.5643
6/25/2014,16.5789
6/24/2014,16.4975
6/23/2014,16.6151
6/20/2014,16.6073
6/19/2014,16.5764
6/18/2014,16.5531
6/17/2014,16.4259
6/16/2014,16.3885
6/13/2014,16.3743
6/12/2014,16.3294
6/11/2014,16.4466
6/10/2014,16.5056
6/9/2014,16.5098
6/6/2014,16.5041
6/5/2014,16.4264
6/4/2014,16.3198
6/3/2014,16.2864
6/2/2014,16.2813
5/30/2014,16.3059
5/29/2014,16.2725
5/28/2014,16.1855
5/27/2014,16.2062
5/23/2014,16.1083
5/22/2014,16.0399
5/21/2014,15.9987
5/20/2014,15.8734
5/19/2014,15.9756
5/16/2014,15.9153
5/15/2014,15.854
5/14/2014,16.0039
5/13/2014,16.0801
5/12/2014,16.0739
5/9/2014,15.921
5/8/2014,15.8944
5/7/2014,15.9201
5/6/2014,15.8349
5/5/2014,15.9787
5/2/2014,15.9419
5/1/2014,15.9761
4/30/2014,15.9966
4/29/2014,15.9491
4/28/2014,15.8754
4/25/2014,15.829
4/24/2014,15.9746
4/23/2014,15.9796
4/22/2014,16.0614
4/21/2014,16.006
4/17/2014,15.9368
4/16/2014,15.9108
4/15/2014,15.7351
4/14/2014,15.6358
4/11/2014,15.4987
4/10/2014,15.638
4/9/2014,15.9629
4/8/2014,15.7935
4/7/2014,15.7247
4/4/2014,15.8919
4/3/2014,16.0929
4/2/2014,16.1091
4/1/2014,16.0574
3/31/2014,15.9759
3/28/2014,15.8514
3/27/2014,15.7769
3/26/2014,15.8059
3/25/2014,15.9159
3/24/2014,15.8463
3/21/2014,15.8967
3/20/2014,15.9453
3/19/2014,15.8459
3/18/2014,15.9402
3/17/2014,15.8247
3/14/2014,15.6716
3/13/2014,15.7138
3/12/2014,15.8966
3/11/2014,15.8872
3/10/2014,15.967
3/7/2014,15.9739
3/6/2014,15.9666
3/5/2014,15.9343
3/4/2014,15.9288
3/3/2014,15.6872
2/28/2014,15.806
2/27/2014,15.751
2/26/2014,15.6693
2/25/2014,15.655
2/24/2014,15.6858
2/21/2014,15.5952
2/20/2014,15.6228
2/19/2014,15.5304
2/18/2014,15.6341
2/14/2014,15.6097
2/13/2014,15.532
2/12/2014,15.4378
2/11/2014,15.4341
2/10/2014,15.2622
2/7/2014,15.2322
2/6/2014,15.0221
2/5/2014,14.835
2/4/2014,14.8646
2/3/2014,14.7591
1/31/2014,15.1534
1/30/2014,15.234
1/29/2014,15.0744
1/28/2014,15.2194
1/27/2014,15.1116
1/24/2014,15.178
1/23/2014,15.5001
1/22/2014,15.6346
1/21/2014,15.6197
1/17/2014,15.5669
1/16/2014,15.6203
1/15/2014,15.638
1/14/2014,15.5657
1/13/2014,15.3988
1/10/2014,15.5931
1/9/2014,15.5367
1/8/2014,15.5274
1/7/2014,15.5296
1/6/2014,15.4339
1/3/2014,15.4679
1/2/2014,15.47
12/31/2013,16.7165
12/30/2013,16.6511
12/27/2013,16.6544
12/26/2013,16.6599
12/24/2013,16.581
12/23/2013,16.5318
12/20/2013,16.3762
12/19/2013,16.2828
12/18/2013,16.2817
12/17/2013,16.0115
12/16/2013,16.0605
12/13/2013,15.958
12/12/2013,15.9558
12/11/2013,16.0156
12/10/2013,16.1957
12/9/2013,16.2378
12/6/2013,16.2023
12/5/2013,16.0209
12/4/2013,16.0926
12/3/2013,16.1108
12/2/2013,16.1632
11/29/2013,16.2459
11/27/2013,16.257
11/26/2013,16.2158
11/25/2013,16.2092
11/22/2013,16.2163
11/21/2013,16.1386
11/20/2013,16.014
11/19/2013,16.1096
11/18/2013,16.1543
11/15/2013,16.2096
11/14/2013,16.1412
11/13/2013,16.054
11/12/2013,15.916
11/11/2013,15.9552
11/8/2013,15.9504
11/7/2013,15.7448
11/6/2013,15.9614
11/5/2013,15.8941
11/4/2013,15.9319
11/1/2013,15.8675
10/31/2013,15.8306
10/30/2013,15.8953
10/29/2013,15.9756
10/28/2013,15.8921
10/25/2013,15.8688
10/24/2013,15.8143
10/23/2013,15.7576
10/22/2013,15.8388
10/21/2013,15.7469
10/18/2013,15.7467
10/17/2013,15.6452
10/16/2013,15.5409
10/15/2013,15.3157
10/14/2013,15.4172
10/11/2013,15.3428
10/10/2013,15.2423
10/9/2013,14.9098
10/8/2013,14.8943
10/7/2013,15.0767
10/4/2013,15.2037
10/3/2013,15.0965
10/2/2013,15.2257
10/1/2013,15.238
9/30/2013,15.2498
9/27/2013,15.3335
9/26/2013,15.3891
9/25/2013,15.332
9/24/2013,15.3724
9/23/2013,15.4137
9/20/2013,15.4498
9/19/2013,15.5588
9/18/2013,15.589
9/17/2013,15.4025
9/16/2013,15.3353
9/13/2013,15.2466
9/12/2013,15.2012
9/11/2013,15.2563
9/10/2013,15.226
9/9/2013,15.1096
9/6/2013,14.9635
9/5/2013,14.9611
9/4/2013,14.9426
9/3/2013,14.8205
8/30/2013,14.8079
8/29/2013,14.8554
8/28/2013,14.8195
8/27/2013,14.774
8/26/2013,15.011
8/23/2013,15.0706
8/22/2013,15.0104
8/21/2013,14.8806
8/20/2013,14.9654
8/19/2013,14.9072
8/16/2013,14.997
8/15/2013,15.0487
8/14/2013,15.2641
8/13/2013,15.3425
8/12/2013,15.2962
8/9/2013,15.3101
8/8/2013,15.3813
8/7/2013,15.3248
8/6/2013,15.3783
8/5/2013,15.4683
8/2/2013,15.4911
8/1/2013,15.452
7/31/2013,15.2684
7/30/2013,15.2753
7/29/2013,15.2651
7/26/2013,15.3277
7/25/2013,15.3125
7/24/2013,15.283
7/23/2013,15.3323
7/22/2013,15.3624
7/19/2013,15.3277
7/18/2013,15.2666
7/17/2013,15.1894
7/16/2013,15.145
7/15/2013,15.2041
7/12/2013,15.1955
7/11/2013,15.1492
7/10/2013,14.9397
7/9/2013,14.9318
7/8/2013,14.8797
7/5/2013,14.7958
7/3/2013,14.6462
7/2/2013,14.6301
7/1/2013,14.6388
6/28/2013,14.6271
6/27/2013,14.6889
6/26/2013,14.5946
6/25/2013,14.4544
6/24/2013,14.3139
6/21/2013,14.4735
6/20/2013,14.4301
6/19/2013,14.8021
6/18/2013,15.0089
6/17/2013,14.8922
6/14/2013,14.7785
6/13/2013,14.8646
6/12/2013,14.6459
6/11/2013,14.7726
6/10/2013,14.9227
6/7/2013,14.9085
6/6/2013,14.7364
6/5/2013,14.6111
6/4/2013,14.8171
6/3/2013,14.9009
5/31/2013,14.8424
5/30/2013,15.0583
5/29/2013,15.0048
5/28/2013,15.1061
5/24/2013,15.0076
5/23/2013,15.0116
5/22/2013,15.0578
5/21/2013,15.1877
5/20/2013,15.1582
5/17/2013,15.1711
5/16/2013,15.0058
5/15/2013,15.0724
5/14/2013,14.9941
5/13/2013,14.8425
5/10/2013,14.8411
5/9/2013,14.7722
5/8/2013,14.8214
5/7/2013,14.7803
5/6/2013,14.7004
5/3/2013,14.6832
5/2/2013,14.5396
5/1/2013,14.416
4/30/2013,14.5461
4/29/2013,14.5001
4/26/2013,14.3965
4/25/2013,14.4267
4/24/2013,14.3624
4/23/2013,14.3249
4/22/2013,14.1599
4/19/2013,14.0953
4/18/2013,13.9685
4/17/2013,14.0569
4/16/2013,14.258
4/15/2013,14.0586
4/12/2013,14.3932
4/11/2013,14.4311
4/10/2013,14.3714
4/9/2013,14.2029
4/8/2013,14.1511
4/5/2013,14.0685
4/4/2013,14.1268
4/3/2013,14.0653
4/2/2013,14.2155
4/1/2013,14.1423
3/28/2013,14.2261
3/27/2013,14.1668
3/26/2013,14.1746
3/25/2013,14.066
3/22/2013,14.1194
3/21/2013,14.0158
3/20/2013,14.1323
3/19/2013,14.0386
3/18/2013,14.0704
3/15/2013,14.1408
3/14/2013,14.1629
3/13/2013,14.0826
3/12/2013,14.0666
3/11/2013,14.0994
3/8/2013,14.0548
3/7/2013,13.9926
3/6/2013,13.9618
3/5/2013,13.9454
3/4/2013,13.8114
3/1/2013,13.7486
2/28/2013,13.7207
2/27/2013,13.7305
2/26/2013,13.5572
2/25/2013,13.4723
2/22/2013,13.7375
2/21/2013,13.6167
2/20/2013,13.7027
2/19/2013,13.8714
2/15/2013,13.7653
2/14/2013,13.7829
2/13/2013,13.7683
2/12/2013,13.7583
2/11/2013,13.7392
2/8/2013,13.7474
2/7/2013,13.6704
2/6/2013,13.6921
2/5/2013,13.6841
2/4/2013,13.5413
2/1/2013,13.694
1/31/2013,13.5972
1/30/2013,13.637
1/29/2013,13.6791
1/28/2013,13.6027
1/25/2013,13.6278
1/24/2013,13.5532
1/23/2013,13.5117
1/22/2013,13.4808
1/18/2013,13.4146
1/17/2013,13.3631
1/16/2013,13.2882
1/15/2013,13.2815
1/14/2013,13.2612
1/11/2013,13.2713
1/10/2013,13.2755
1/9/2013,13.177
1/8/2013,13.1391
1/7/2013,13.1791
1/4/2013,13.2297
1/3/2013,13.1521
1/2/2013,13.1685
12/31/2012,13.7597
12/28/2012,13.5307
12/27/2012,13.6823
12/26/2012,13.6992
12/24/2012,13.7649
12/21/2012,13.8016
12/20/2012,13.9295
12/19/2012,13.8494
12/18/2012,13.9553
12/17/2012,13.8022
12/14/2012,13.635
12/13/2012,13.6834
12/12/2012,13.7646
12/11/2012,13.76
12/10/2012,13.6697
12/7/2012,13.6583
12/6/2012,13.6149
12/5/2012,13.5746
12/4/2012,13.5519
12/3/2012,13.5758
11/30/2012,13.6456
11/29/2012,13.6372
11/28/2012,13.578
11/27/2012,13.4704
11/26/2012,13.5429
11/23/2012,13.5705
11/21/2012,13.3953
11/20/2012,13.3621
11/19/2012,13.3501
11/16/2012,13.0894
11/15/2012,13.0245
11/14/2012,13.0442
11/13/2012,13.2274
11/12/2012,13.2804
11/9/2012,13.2686
11/8/2012,13.2486
11/7/2012,13.4129
11/6/2012,13.7357
11/5/2012,13.6312
11/2/2012,13.5915
11/1/2012,13.7132
10/31/2012,13.5578
10/26/2012,13.5482
10/25/2012,13.5176
10/24/2012,13.4793
10/23/2012,13.5212
10/22/2012,13.7146
10/19/2012,13.6948
10/18/2012,13.9018
10/17/2012,13.9396
10/16/2012,13.8728
10/15/2012,13.7257
10/12/2012,13.6189
10/11/2012,13.6688
10/10/2012,13.6621
10/9/2012,13.7414
10/8/2012,13.8853
10/5/2012,13.9334
10/4/2012,13.9486
10/3/2012,13.852
10/2/2012,13.8044
10/1/2012,13.7975
9/28/2012,13.9617
9/27/2012,14.0169
9/26/2012,13.8802
9/25/2012,13.9612
9/24/2012,14.1088
9/21/2012,14.1324
9/20/2012,14.1342
9/19/2012,14.1443
9/18/2012,14.1253
9/17/2012,14.1385
9/14/2012,14.1815
9/13/2012,14.1265
9/12/2012,13.9099
9/11/2012,13.8194
9/10/2012,13.7719
9/7/2012,13.8589
9/6/2012,13.7849
9/5/2012,13.5074
9/4/2012,13.5344
8/31/2012,13.5797
8/30/2012,13.5091
8/29/2012,13.6164
8/28/2012,13.6041
8/27/2012,13.6138
8/24/2012,13.6325
8/23/2012,13.5452
8/22/2012,13.7294
8/21/2012,13.7239
8/20/2012,13.6908
8/17/2012,13.6901
8/16/2012,13.6674
8/15/2012,13.5698
8/14/2012,13.5519
8/13/2012,13.5559
8/10/2012,13.5691
8/9/2012,13.5373
8/8/2012,13.6094
8/7/2012,13.6048
8/6/2012,13.4634
8/3/2012,13.443
8/2/2012,13.1908
8/1/2012,13.2951
7/31/2012,13.3468
7/30/2012,13.4078
7/27/2012,13.4881
7/26/2012,13.2226
7/25/2012,12.9981
7/24/2012,12.974
7/23/2012,13.0823
7/20/2012,13.199
7/19/2012,13.3103
7/18/2012,13.2675
7/17/2012,13.0835
7/16/2012,12.9846
7/13/2012,13.0143
7/12/2012,12.7913
7/11/2012,12.8443
7/10/2012,12.8133
7/9/2012,12.9064
7/6/2012,12.9075
7/5/2012,13.021
7/3/2012,13.0848
7/2/2012,13.0022
6/29/2012,13.071
6/28/2012,12.7402
6/27/2012,12.8279
6/26/2012,12.7054
6/25/2012,12.6387
6/22/2012,12.8337
6/21/2012,12.742
6/20/2012,13.0271
6/19/2012,13.0444
6/18/2012,12.919
6/15/2012,12.86
6/14/2012,12.7265
6/13/2012,12.5856
6/12/2012,12.6713
6/11/2012,12.5217
6/8/2012,12.6752
6/7/2012,12.5674
6/6/2012,12.5592
6/5/2012,12.2657
6/4/2012,12.1826
6/1/2012,12.1779
5/31/2012,12.4995
5/30/2012,12.526
5/29/2012,12.704
5/25/2012,12.565
5/24/2012,12.5797
5/23/2012,12.5713
5/22/2012,12.5468
5/21/2012,12.5387
5/18/2012,12.3306
5/17/2012,12.4228
5/16/2012,12.6194
5/15/2012,12.6733
5/14/2012,12.7368
5/11/2012,12.8623
5/10/2012,12.8977
5/9/2012,12.8626
5/8/2012,12.949
5/7/2012,13.0069
5/4/2012,12.9917
5/3/2012,13.2052
5/2/2012,13.3002
5/1/2012,13.3254
4/30/2012,13.2915
4/27/2012,13.3391
4/26/2012,13.3061
4/25/2012,13.2183
4/24/2012,13.0704
4/23/2012,13.0249
4/20/2012,13.134
4/19/2012,13.1192
4/18/2012,13.2047
4/17/2012,13.2665
4/16/2012,13.074
4/13/2012,13.0867
4/12/2012,13.266
4/11/2012,13.0892
4/10/2012,12.9962
4/9/2012,13.2249
4/5/2012,13.3779
4/4/2012,13.3879
4/3/2012,13.5353
4/2/2012,13.6046
3/30/2012,13.5114
3/29/2012,13.4582
3/28/2012,13.4915
3/27/2012,13.5555
3/26/2012,13.5967
3/23/2012,13.4118
3/22/2012,13.3682
3/21/2012,13.4669
3/20/2012,13.4966
3/19/2012,13.5465
3/16/2012,13.4416
3/15/2012,13.4234
3/14/2012,13.3455
3/13/2012,13.4026
3/12/2012,13.1665
3/9/2012,13.1616
3/8/2012,13.0594
3/7/2012,12.9788
3/6/2012,12.8936
3/5/2012,13.0953
3/2/2012,13.1474
3/1/2012,13.2022
2/29/2012,13.0705
2/28/2012,13.1331
2/27/2012,13.088
2/24/2012,13.0717
2/23/2012,13.0467
2/22/2012,12.9859
2/21/2012,13.0279
2/17/2012,13.0187
2/16/2012,12.9897
2/15/2012,12.8446
2/14/2012,12.9135
2/13/2012,12.9231
2/10/2012,12.8288
2/9/2012,12.9104
2/8/2012,12.8937
2/7/2012,12.866
2/6/2012,12.8365
2/3/2012,12.8375
2/2/2012,12.6418
2/1/2012,12.6284
1/31/2012,12.5457
1/30/2012,12.5425
1/27/2012,12.5576
1/26/2012,12.5679
1/25/2012,12.632
1/24/2012,12.5715
1/23/2012,12.596
1/20/2012,12.6255
1/19/2012,12.5995
1/18/2012,12.5277
1/17/2012,12.3767
1/13/2012,12.3104
1/12/2012,12.3669
1/11/2012,12.3334
1/10/2012,12.3265
1/9/2012,12.2118
1/6/2012,12.1735
1/5/2012,12.1899
1/4/2012,12.142
1/3/2012,12.1403
12/30/2011,12.7185
12/29/2011,12.7735
12/28/2011,12.6225
12/27/2011,12.7814
12/23/2011,12.7792
12/22/2011,12.666
12/21/2011,12.5655
12/20/2011,12.5402
12/19/2011,12.1756
12/16/2011,12.308
12/15/2011,12.2548
12/14/2011,12.2095
12/13/2011,12.3061
12/12/2011,12.4086
12/9/2011,12.5965
12/8/2011,12.4267
12/7/2011,12.6572
12/6/2011,12.6613
12/5/2011,12.6564
12/2/2011,12.5341
12/1/2011,12.5491
11/30/2011,12.5788
11/29/2011,12.0551
11/28/2011,12.0274
11/25/2011,11.6851
11/23/2011,11.7156
11/22/2011,11.9779
11/21/2011,12.0199
11/18/2011,12.2435
11/17/2011,12.2464
11/16/2011,12.4487
11/15/2011,12.6597
11/14/2011,12.6044
11/11/2011,12.7343
11/10/2011,12.4953
11/9/2011,12.3923
11/8/2011,12.8637
11/7/2011,12.7132
11/4/2011,12.6359
11/3/2011,12.7157
11/2/2011,12.4887
11/1/2011,12.2952
10/31/2011,12.6477
10/28/2011,12.9742
10/27/2011,12.9734
10/26/2011,12.5498
10/25/2011,12.4177
10/24/2011,12.6636
10/21/2011,12.494
10/20/2011,12.267
10/19/2011,12.199
10/18/2011,12.3226
10/17/2011,12.088
10/14/2011,12.3317
10/13/2011,12.1187
10/12/2011,12.1484
10/11/2011,12.0241
10/10/2011,12.0066
10/7/2011,11.5836
10/6/2011,11.6708
10/5/2011,11.4596
10/4/2011,11.2544
10/3/2011,11.0047
9/30/2011,11.4229
9/29/2011,11.7064
9/28/2011,11.6051
9/27/2011,11.8454
9/26/2011,11.7163
9/23/2011,11.4438
9/22/2011,11.3737
9/21/2011,11.7446
9/20/2011,12.0958
9/19/2011,12.1139
9/16/2011,12.2116
9/15/2011,12.1407
9/14/2011,11.9262
9/13/2011,11.759
9/12/2011,11.6421
9/9/2011,11.5554
9/8/2011,11.863
9/7/2011,11.9907
9/6/2011,11.656
9/2/2011,11.7279
9/1/2011,12.0306
8/31/2011,12.1959
8/30/2011,12.1348
8/29/2011,12.1114
8/26/2011,11.7949
8/25/2011,11.6182
8/24/2011,11.8027
8/23/2011,11.6457
8/22/2011,11.2586
8/19/2011,11.2734
8/18/2011,11.4405
8/17/2011,11.9672
8/16/2011,11.955
8/15/2011,12.0877
8/12/2011,11.8245
8/11/2011,11.757
8/10/2011,11.2363
8/9/2011,11.7621
8/8/2011,11.2365
8/5/2011,12.0434
8/4/2011,12.05
8/3/2011,12.6626
8/2/2011,12.6051
8/1/2011,12.9359
7/29/2011,13.004
7/28/2011,13.0793
7/27/2011,13.1134
7/26/2011,13.3844
7/25/2011,13.4368
7/22/2011,13.4992
7/21/2011,13.4858
7/20/2011,13.3146
7/19/2011,13.3314
7/18/2011,13.1272
7/15/2011,13.2349
7/14/2011,13.1757
7/13/2011,13.2631
7/12/2011,13.2179
7/11/2011,13.2794
7/8/2011,13.5188
7/7/2011,13.618
7/6/2011,13.4734
7/5/2011,13.4472
7/1/2011,13.4497
6/30/2011,13.3537
6/29/2011,13.213
6/28/2011,13.0966
