Security,.STRATOPT U Index                                               
Start Date,4/16/1999 0:00
End Date,5/18/2021 0:00
Period,D
,
Date,PX_LAST
10/30/2007,4.5708
10/29/2007,3.8949
10/26/2007,4.2807
10/25/2007,5.7177
10/24/2007,5.6152
10/23/2007,5.3574
10/22/2007,6.2848
10/19/2007,6.5552
10/18/2007,3.8258
10/17/2007,3.7476
10/16/2007,3.9304
10/15/2007,3.2472
10/12/2007,2.3819
10/11/2007,2.8686
10/10/2007,2.338
10/9/2007,2.1627
10/8/2007,2.9899
10/5/2007,2.6586
10/4/2007,3.64
10/3/2007,3.8581
10/2/2007,3.3861
10/1/2007,3.3587
9/28/2007,4.4703
9/27/2007,4.1544
9/26/2007,4.5614
9/25/2007,5.1265
9/24/2007,5.0905
9/21/2007,4.8009
9/20/2007,5.284
9/19/2007,4.5761
9/18/2007,5.2126
9/17/2007,8.2856
9/14/2007,7.4617
9/13/2007,7.4834
9/12/2007,8.3884
9/11/2007,8.3935
9/10/2007,9.8712
9/7/2007,9.525
9/6/2007,7.6731
9/5/2007,8.1309
9/4/2007,6.8872
8/31/2007,8.0062
8/30/2007,9.2176
8/29/2007,8.761
8/28/2007,11.1452
8/27/2007,8.5363
8/24/2007,7.6134
8/23/2007,8.8547
8/22/2007,8.738
8/21/2007,10.0116
8/20/2007,10.1311
8/17/2007,10.1014
8/16/2007,12.8062
8/15/2007,13.1727
8/14/2007,11.5987
8/13/2007,9.5724
8/10/2007,9.6558
8/9/2007,9.6973
8/8/2007,6.4448
8/7/2007,7.9427
8/6/2007,8.6075
8/3/2007,11.5794
8/2/2007,8.613
8/1/2007,9.0864
7/31/2007,9.8758
7/30/2007,8.4869
7/27/2007,9.5994
7/26/2007,7.846
7/25/2007,5.3297
7/24/2007,5.8212
7/23/2007,3.7254
7/20/2007,3.3831
7/19/2007,2.1197
7/18/2007,2.576
7/17/2007,2.3642
7/16/2007,2.3543
7/13/2007,1.9002
7/12/2007,2.2162
7/11/2007,4.1639
7/10/2007,4.7599
7/9/2007,3.2738
7/6/2007,3.4343
7/5/2007,3.7761
7/3/2007,3.8121
7/2/2007,4.1838
6/29/2007,5.0986
6/28/2007,4.9339
6/27/2007,4.8893
6/26/2007,5.835
6/25/2007,5.4923
6/22/2007,5.6863
6/21/2007,4.3234
6/20/2007,4.9681
6/19/2007,3.5398
6/18/2007,3.7197
6/15/2007,3.3329
6/14/2007,4.0073
6/13/2007,4.5082
6/12/2007,6.0951
6/11/2007,4.9618
6/8/2007,5.0628
6/7/2007,6.2574
6/6/2007,4.3905
6/5/2007,3.4652
6/4/2007,1.6125
6/1/2007,1.8004
5/31/2007,2.1808
5/30/2007,2.2069
5/29/2007,3.0228
5/25/2007,3.1846
5/24/2007,3.7472
5/23/2007,2.7406
5/22/2007,2.6166
5/21/2007,2.5507
5/18/2007,2.7089
5/17/2007,3.3879
5/16/2007,3.293
5/15/2007,4.184
5/14/2007,4.0482
5/11/2007,3.7952
5/10/2007,4.7959
5/9/2007,3.3334
5/8/2007,3.6665
5/7/2007,3.5456
5/4/2007,2.8148
5/3/2007,3.0358
5/2/2007,3.4815
5/1/2007,4.1512
4/30/2007,4.4274
4/27/2007,3.6096
4/26/2007,3.5971
4/25/2007,3.5161
4/24/2007,4.5656
4/23/2007,4.5289
4/20/2007,4.2881
4/19/2007,5.2539
4/18/2007,5.1273
4/17/2007,5.2002
4/16/2007,5.4158
4/13/2007,6.5492
4/12/2007,6.9208
4/11/2007,7.5844
4/10/2007,6.8773
4/9/2007,7.1569
4/5/2007,6.943
4/4/2007,7.2692
4/3/2007,7.3885
4/2/2007,8.3851
3/30/2007,8.6666
3/29/2007,8.539
3/28/2007,8.9449
3/27/2007,8.0771
3/26/2007,7.4087
3/23/2007,7.5823
3/22/2007,7.7
3/21/2007,7.6625
3/20/2007,9.5015
3/19/2007,10.195
3/16/2007,11.3955
3/15/2007,10.9691
3/14/2007,11.3778
3/13/2007,12.1231
3/12/2007,9.8393
3/9/2007,10.4181
3/8/2007,10.4937
3/7/2007,11.2811
3/6/2007,11.0068
3/5/2007,12.7267
3/2/2007,11.6662
3/1/2007,10.3929
2/28/2007,10.1065
2/27/2007,10.7188
2/26/2007,6.8733
2/23/2007,6.74
2/22/2007,6.3596
2/21/2007,6.2684
2/20/2007,6.1191
2/16/2007,6.421
2/15/2007,6.3282
2/14/2007,6.4385
2/13/2007,7.2522
2/12/2007,8.067
2/9/2007,7.7146
2/8/2007,6.9522
2/7/2007,6.8261
2/6/2007,6.9751
2/5/2007,7.0498
2/2/2007,6.9463
2/1/2007,7.1275
1/31/2007,7.7011
1/30/2007,8.4111
1/29/2007,9.0369
1/26/2007,8.9173
1/25/2007,8.7857
1/24/2007,7.5597
1/23/2007,8.4741
1/22/2007,8.8576
1/19/2007,8.144
1/18/2007,8.4571
1/17/2007,8.1349
1/16/2007,8.0383
1/12/2007,8.1266
1/11/2007,8.6506
1/10/2007,9.3402
1/9/2007,9.5524
1/8/2007,9.4958
1/5/2007,9.9517
1/4/2007,9.2827
1/3/2007,9.4169
1/2/2007,9.2858
12/29/2006,8.2987
12/28/2006,7.8099
12/27/2006,7.6505
12/26/2006,8.4057
12/22/2006,8.8767
12/21/2006,8.2987
12/20/2006,7.9008
12/19/2006,7.7479
12/18/2006,7.9804
12/15/2006,7.6316
12/14/2006,7.7524
12/13/2006,8.6887
12/12/2006,8.8158
12/11/2006,8.7018
12/8/2006,8.0264
12/7/2006,8.2222
12/6/2006,7.7925
12/5/2006,7.6508
12/4/2006,8.0816
12/1/2006,-1.7692
11/30/2006,-2.0441
11/29/2006,-1.9636
11/28/2006,-1.0615
11/27/2006,-0.7164
11/24/2006,-2.0665
11/22/2006,-2.4245
11/21/2006,-2.1963
11/20/2006,-2.035
11/17/2006,-2.0839
11/16/2006,-1.9832
11/15/2006,-1.7593
11/14/2006,-1.5231
11/13/2006,-0.8971
11/10/2006,-0.6445
11/9/2006,-0.4593
11/8/2006,-0.9901
11/7/2006,-0.7839
11/6/2006,-0.5639
11/3/2006,0.0513
11/2/2006,-0.1711
11/1/2006,-0.2054
10/31/2006,-0.9391
10/30/2006,-0.9384
10/27/2006,-1.2589
10/26/2006,-2.0942
10/25/2006,-1.6083
10/24/2006,-1.2618
10/23/2006,-1.236
10/20/2006,-0.6284
10/19/2006,-0.5092
10/18/2006,-0.4363
10/17/2006,-0.2969
10/16/2006,-0.6618
10/13/2006,-1.1438
10/12/2006,-0.9414
10/11/2006,0.0037
10/10/2006,-0.2527
10/9/2006,-0.0489
10/6/2006,0.0311
10/5/2006,-0.238
10/4/2006,-0.0163
10/3/2006,1.1911
10/2/2006,1.4031
9/29/2006,1.0593
9/28/2006,0.8102
9/27/2006,1.0033
9/26/2006,1.0222
9/25/2006,1.7816
9/22/2006,2.6788
9/21/2006,2.4256
9/20/2006,1.873
9/19/2006,2.4038
9/18/2006,2.1814
9/15/2006,2.2828
9/14/2006,2.5618
9/13/2006,2.4225
9/12/2006,2.8094
9/11/2006,3.8829
9/8/2006,3.5476
9/7/2006,3.9397
9/6/2006,3.4409
9/5/2006,2.4177
9/1/2006,2.5927
8/31/2006,3.1584
8/30/2006,3.1228
8/29/2006,3.122
8/28/2006,3.3193
8/25/2006,2.9272
8/24/2006,2.8502
8/23/2006,3.0944
8/22/2006,2.6316
8/21/2006,2.7344
8/18/2006,3.2788
8/17/2006,3.6625
8/16/2006,3.8265
8/15/2006,4.622
8/14/2006,6.055
8/11/2006,6.1781
8/10/2006,5.7548
8/9/2006,6.2443
8/8/2006,5.7822
8/7/2006,5.4265
8/4/2006,5.1307
8/3/2006,5.056
8/2/2006,5.1973
8/1/2006,5.8288
7/31/2006,5.353
7/28/2006,5.1973
7/27/2006,6.4756
7/26/2006,6.0391
7/25/2006,5.999
7/24/2006,6.669
7/21/2006,8.8455
7/20/2006,8.0752
7/19/2006,7.159
7/18/2006,9.1474
7/17/2006,9.3569
7/14/2006,9.2056
7/13/2006,8.6703
7/12/2006,7.262
7/11/2006,6.0887
7/10/2006,6.5223
7/7/2006,6.6789
7/6/2006,5.9588
7/5/2006,6.2231
7/3/2006,5.4531
6/30/2006,6.2825
6/29/2006,6.0595
6/28/2006,8.3467
6/27/2006,8.9413
6/26/2006,7.9516
6/23/2006,8.4773
6/22/2006,8.3815
6/21/2006,7.8094
6/20/2006,8.8604
6/19/2006,8.8587
6/16/2006,7.8671
6/15/2006,7.4704
6/14/2006,9.7525
6/13/2006,10.3221
6/12/2006,9.188
6/9/2006,7.8016
6/8/2006,7.3192
6/7/2006,7.4712
6/6/2006,6.8165
6/5/2006,6.6949
6/2/2006,6.3483
6/1/2006,6.5559
5/31/2006,7.8664
5/30/2006,8.744
5/26/2006,7.0179
5/25/2006,7.6299
5/24/2006,8.8537
5/23/2006,9.0261
5/22/2006,8.5518
5/19/2006,8.1269
5/18/2006,8.5742
5/17/2006,7.8468
5/16/2006,6.0306
5/15/2006,5.8324
5/12/2006,6.0996
5/11/2006,4.9069
5/10/2006,3.5643
5/9/2006,3.3853
5/8/2006,3.4228
5/5/2006,2.9598
5/4/2006,4.0198
5/3/2006,4.3698
5/2/2006,3.9438
5/1/2006,4.5825
4/28/2006,4.15
4/27/2006,4.2207
4/26/2006,4.5648
4/25/2006,4.8596
4/24/2006,4.349
4/21/2006,3.7917
4/20/2006,3.7775
4/19/2006,3.8987
4/18/2006,4.0798
4/17/2006,5.8872
4/13/2006,5.5759
4/12/2006,5.657
4/11/2006,5.7843
4/10/2006,4.966
4/7/2006,5.056
4/6/2006,3.9693
4/5/2006,3.7696
4/4/2006,4.2161
4/3/2006,5.2542
3/31/2006,5.4965
3/30/2006,5.0567
3/29/2006,4.8438
3/28/2006,5.6278
3/27/2006,4.947
3/24/2006,4.839
3/23/2006,4.9421
3/22/2006,4.6711
3/21/2006,5.3013
3/20/2006,4.6679
3/17/2006,4.4942
3/16/2006,4.6479
3/15/2006,4.8334
3/14/2006,5.281
3/13/2006,6.3755
3/10/2006,6.5872
3/9/2006,7.3705
3/8/2006,6.8465
3/7/2006,7.0634
3/6/2006,6.864
3/3/2006,6.1193
3/2/2006,5.9621
3/1/2006,5.7898
2/28/2006,6.6638
2/27/2006,5.5544
2/24/2006,5.9383
2/23/2006,6.0732
2/22/2006,5.6728
2/21/2006,6.4667
2/17/2006,6.1185
2/16/2006,5.9424
2/15/2006,6.7188
2/14/2006,7.0927
2/13/2006,8.1672
2/10/2006,7.7357
2/9/2006,8.0093
2/8/2006,7.8497
2/7/2006,8.784
2/6/2006,7.9034
2/3/2006,7.9879
2/2/2006,7.4093
2/1/2006,6.4361
1/31/2006,6.6331
1/30/2006,6.2092
1/27/2006,6.3316
1/26/2006,7.1572
1/25/2006,7.9324
1/24/2006,7.7467
1/23/2006,8.005
1/20/2006,8.2062
1/19/2006,6.2224
1/18/2006,6.8134
1/17/2006,6.3971
1/13/2006,5.0007
1/12/2006,5.1273
1/11/2006,4.4677
1/10/2006,4.8314
1/9/2006,4.794
1/6/2006,4.866
1/5/2006,5.8517
1/4/2006,5.8533
1/3/2006,6.2421
12/30/2005,-1.8658
12/29/2005,-2.3453
12/28/2005,-2.6364
12/27/2005,-2.5101
12/23/2005,-0.8403
12/22/2005,-0.798
12/21/2005,-0.3801
12/20/2005,-0.1286
12/19/2005,-0.1524
12/16/2005,-0.7354
12/15/2005,-1.0181
12/14/2005,-1.1581
12/13/2005,-0.744
12/12/2005,-0.1928
12/9/2005,-0.1088
12/8/2005,0.172
12/7/2005,0.0501
12/6/2005,-0.4511
12/5/2005,-0.3241
12/2/2005,-0.5596
12/1/2005,-0.5274
11/30/2005,0.6819
11/29/2005,0.0414
11/28/2005,0.0429
11/25/2005,-0.8082
11/23/2005,-0.6013
11/22/2005,-0.2561
11/21/2005,0.251
11/18/2005,0.7795
11/17/2005,1.223
11/16/2005,2.1759
11/15/2005,2.3588
11/14/2005,1.9647
11/11/2005,1.8863
11/10/2005,2.1967
11/9/2005,3.0598
11/8/2005,3.2341
11/7/2005,2.8778
11/4/2005,3.1029
11/3/2005,3.1198
11/2/2005,3.5596
11/1/2005,4.5928
10/31/2005,4.2245
10/28/2005,4.9724
10/27/2005,6.7096
10/26/2005,5.5918
10/25/2005,5.1365
10/24/2005,4.8875
10/21/2005,6.6472
10/20/2005,6.8093
10/19/2005,5.2051
10/18/2005,6.7785
10/17/2005,5.7054
10/14/2005,6.0199
10/13/2005,6.8964
10/12/2005,7.0749
10/11/2005,6.4252
10/10/2005,6.2047
10/7/2005,5.4436
10/6/2005,5.8339
10/5/2005,5.2332
10/4/2005,3.6666
10/3/2005,2.6331
9/30/2005,2.4568
9/29/2005,2.5512
9/28/2005,3.4605
9/27/2005,3.5651
9/26/2005,3.979
9/23/2005,4.0081
9/22/2005,4.0655
9/21/2005,4.4455
9/20/2005,3.2464
9/19/2005,2.4354
9/16/2005,1.8652
9/15/2005,2.7099
9/14/2005,2.7576
9/13/2005,2.4204
9/12/2005,0.5997
9/9/2005,0.5252
9/8/2005,2.1377
9/7/2005,1.7503
9/6/2005,1.9953
9/2/2005,3.2824
9/1/2005,2.9805
8/31/2005,3.0869
8/30/2005,4.1037
8/29/2005,3.7714
8/26/2005,4.3897
8/25/2005,3.7611
8/24/2005,4.0022
8/23/2005,3.3205
8/22/2005,2.9687
8/19/2005,3.1393
8/18/2005,3.1977
8/17/2005,3.0945
8/16/2005,3.1706
8/15/2005,1.9556
8/12/2005,2.244
8/11/2005,1.6311
8/10/2005,2.3488
8/9/2005,2.1618
8/8/2005,2.8509
8/5/2005,2.2488
8/4/2005,1.4678
8/3/2005,0.7188
8/2/2005,0.7941
8/1/2005,1.5097
7/29/2005,1.6059
7/28/2005,0.8266
7/27/2005,1.3915
7/26/2005,1.8552
7/25/2005,2.0317
7/22/2005,2.0524
7/21/2005,2.6046
7/20/2005,1.9268
7/19/2005,2.4118
7/18/2005,3.1012
7/15/2005,2.2054
7/14/2005,2.3237
7/13/2005,2.5922
7/12/2005,2.6828
7/11/2005,2.9161
7/8/2005,3.5598
7/7/2005,4.7693
7/6/2005,5.0262
7/5/2005,4.1502
7/1/2005,5.0702
6/30/2005,5.3444
6/29/2005,4.5964
6/28/2005,4.4467
6/27/2005,5.4011
6/24/2005,4.9036
6/23/2005,4.1033
6/22/2005,2.9756
6/21/2005,2.9985
6/20/2005,2.7876
6/17/2005,2.715
6/16/2005,3.2239
6/15/2005,3.5986
6/14/2005,3.8284
6/13/2005,4.0955
6/10/2005,3.3294
6/9/2005,3.0868
6/8/2005,3.6269
6/7/2005,3.4028
6/6/2005,3.3812
6/3/2005,4.5133
6/2/2005,3.7956
6/1/2005,3.97
5/31/2005,4.9098
5/27/2005,2.7712
5/26/2005,2.8698
5/25/2005,3.5285
5/24/2005,3.1765
5/23/2005,3.1947
5/20/2005,3.5921
5/19/2005,3.4355
5/18/2005,3.9171
5/17/2005,4.9583
5/16/2005,5.6885
5/13/2005,6.7545
5/12/2005,6.2655
5/11/2005,5.1993
5/10/2005,5.6404
5/9/2005,4.5095
5/6/2005,7.056
5/5/2005,6.9391
5/4/2005,6.6644
5/3/2005,7.9945
5/2/2005,7.9025
4/29/2005,8.3978
4/28/2005,9.6902
4/27/2005,8.4419
4/26/2005,8.8787
4/25/2005,7.9081
4/22/2005,8.8428
4/21/2005,8.1081
4/20/2005,10.2418
4/19/2005,8.7805
4/18/2005,9.426
4/15/2005,9.7478
4/14/2005,7.9127
4/13/2005,6.8334
4/12/2005,5.5769
4/11/2005,6.1623
4/8/2005,6.1632
4/7/2005,5.2773
4/6/2005,5.9059
4/5/2005,6.1461
4/4/2005,6.6218
4/1/2005,6.9127
3/31/2005,6.2181
3/30/2005,6.1444
3/29/2005,7.6062
3/28/2005,6.7888
3/24/2005,7.0496
3/23/2005,6.9482
3/22/2005,7.0231
3/21/2005,5.931
3/18/2005,5.4092
3/17/2005,5.3596
3/16/2005,5.5493
3/15/2005,4.6963
3/14/2005,3.9086
3/11/2005,4.493
3/10/2005,3.7006
3/9/2005,3.8931
3/8/2005,2.8349
3/7/2005,2.3414
3/4/2005,2.6077
3/3/2005,3.5961
3/2/2005,3.6295
3/1/2005,3.6013
2/28/2005,4.1874
2/25/2005,3.5192
2/24/2005,4.4826
2/23/2005,5.3074
2/22/2005,5.8979
2/18/2005,4.3617
2/17/2005,4.4347
2/16/2005,3.6073
2/15/2005,3.6252
2/14/2005,3.968
2/11/2005,4.0405
2/10/2005,4.761
2/9/2005,5.2022
2/8/2005,4.3001
2/7/2005,4.3504
2/4/2005,4.2368
2/3/2005,5.3879
2/2/2005,5.0964
2/1/2005,5.4304
1/31/2005,6.1569
1/28/2005,7.055
1/27/2005,6.7643
1/26/2005,6.8079
1/25/2005,7.3253
1/24/2005,7.7551
1/21/2005,7.375
1/20/2005,6.6862
1/19/2005,5.8558
1/18/2005,4.8513
1/14/2005,5.8657
1/13/2005,6.5013
1/12/2005,5.5822
1/11/2005,6.0026
1/10/2005,5.3569
1/7/2005,5.0422
1/6/2005,4.8919
1/5/2005,5.2596
1/4/2005,4.8777
1/3/2005,3.6537
12/31/2004,-6.9245
12/30/2004,-7.0496
12/29/2004,-7.0419
12/28/2004,-7.0488
12/27/2004,-6.3838
12/23/2004,-6.7869
12/22/2004,-6.7437
12/21/2004,-6.4258
12/20/2004,-5.579
12/17/2004,-5.545
12/16/2004,-6.2508
12/15/2004,-6.4459
12/14/2004,-6.264
12/13/2004,-5.8965
12/10/2004,-5.0505
12/9/2004,-5.1495
12/8/2004,-4.6339
12/7/2004,-4.1696
12/6/2004,-5.23
12/3/2004,-5.3032
12/2/2004,-5.2364
12/1/2004,-5.3191
11/30/2004,-3.9035
11/29/2004,-4.2908
11/26/2004,-4.621
11/24/2004,-4.5491
11/23/2004,-4.1582
11/22/2004,-4.1827
11/19/2004,-3.6178
11/18/2004,-4.6935
11/17/2004,-4.5637
11/16/2004,-4.0351
11/15/2004,-4.7152
11/12/2004,-5.5034
11/11/2004,-4.6426
11/10/2004,-3.7759
11/9/2004,-3.8726
11/8/2004,-3.9394
11/5/2004,-4.0449
11/4/2004,-3.6732
11/3/2004,-2.1169
11/2/2004,-1.0216
11/1/2004,-1.0181
10/29/2004,-0.991
10/28/2004,-0.7486
10/27/2004,-0.5687
10/26/2004,0.7119
10/25/2004,2.2095
10/22/2004,2.1237
10/21/2004,1.1306
10/20/2004,1.3899
10/19/2004,1.4294
10/18/2004,0.447
10/15/2004,0.9746
10/14/2004,1.4239
10/13/2004,0.4804
10/12/2004,-0.2532
10/11/2004,-0.4794
10/8/2004,-0.2798
10/7/2004,-0.6766
10/6/2004,-1.6681
10/5/2004,-1.0119
10/4/2004,-1.0721
10/1/2004,-0.7512
9/30/2004,0.7554
9/29/2004,0.7356
9/28/2004,1.1657
9/27/2004,1.7653
9/24/2004,2.062
9/23/2004,2.2231
9/22/2004,1.7458
9/21/2004,0.3276
9/20/2004,0.9624
9/17/2004,0.3943
9/16/2004,0.8456
9/15/2004,1.1273
9/14/2004,0.4139
9/13/2004,0.6378
9/10/2004,1.5197
9/9/2004,2.0226
9/8/2004,2.2154
9/7/2004,1.7569
9/3/2004,2.4577
9/2/2004,2.029
9/1/2004,3.173
8/31/2004,3.329
8/30/2004,3.8075
8/27/2004,2.9997
8/26/2004,3.2495
8/25/2004,3.2617
8/24/2004,4.0878
8/23/2004,4.1362
8/20/2004,4.0652
8/19/2004,4.7442
8/18/2004,4.3674
8/17/2004,5.666
8/16/2004,5.898
8/13/2004,7.8137
8/12/2004,7.9729
8/11/2004,6.7113
8/10/2004,6.3909
8/9/2004,7.7712
8/6/2004,7.8978
8/5/2004,6.2274
8/4/2004,4.4938
8/3/2004,4.3931
8/2/2004,3.7393
7/30/2004,5.9253
7/29/2004,6.0495
7/28/2004,6.5345
7/27/2004,6.5919
7/26/2004,7.6499
7/23/2004,7.8991
7/22/2004,6.8514
7/21/2004,7.1416
7/20/2004,5.7122
7/19/2004,6.4574
7/16/2004,6.41
7/15/2004,5.9014
7/14/2004,5.4459
7/13/2004,5.0989
7/12/2004,5.1734
7/9/2004,5.948
7/8/2004,6.3014
7/7/2004,5.4251
7/6/2004,5.6253
7/2/2004,4.7646
7/1/2004,4.4342
6/30/2004,3.3449
6/29/2004,3.7669
6/28/2004,4.0279
6/25/2004,3.9288
6/24/2004,3.3621
6/23/2004,3.054
6/22/2004,3.9307
6/21/2004,4.3086
6/18/2004,3.8748
6/17/2004,4.1473
6/16/2004,4.0086
6/15/2004,4.151
6/14/2004,4.773
6/10/2004,3.7423
6/9/2004,4.2136
6/8/2004,3.2237
6/7/2004,3.383
6/4/2004,6.3697
6/3/2004,6.9279
6/2/2004,6.1343
6/1/2004,6.493
5/28/2004,6.5425
5/27/2004,6.4854
5/26/2004,7.091
5/25/2004,7.2728
5/24/2004,9.0003
5/21/2004,9.1847
5/20/2004,9.6227
5/19/2004,9.6731
5/18/2004,9.3917
5/17/2004,10.1374
5/14/2004,8.9714
5/13/2004,8.8979
5/12/2004,8.8145
5/11/2004,8.9963
5/10/2004,9.8315
5/7/2004,8.6739
5/6/2004,7.1823
5/5/2004,6.4617
5/4/2004,6.65
5/3/2004,6.8466
4/30/2004,6.7452
4/29/2004,6.1146
4/28/2004,5.3091
4/27/2004,3.8564
4/26/2004,4.0924
4/23/2004,3.6297
4/22/2004,3.6906
4/21/2004,5.1517
4/20/2004,5.7103
4/19/2004,4.0658
4/16/2004,4.1768
4/15/2004,4.7093
4/14/2004,4.7714
4/13/2004,4.6536
4/12/2004,3.2134
4/8/2004,3.3072
4/7/2004,3.1976
4/6/2004,2.5118
4/5/2004,2.2971
4/2/2004,3.0819
4/1/2004,3.9597
3/31/2004,4.5098
3/30/2004,4.4366
3/29/2004,4.858
3/26/2004,6.2217
3/25/2004,6.1135
3/24/2004,7.8501
3/23/2004,7.5918
3/22/2004,7.4493
3/19/2004,4.4351
3/18/2004,3.2682
3/17/2004,3.1368
3/16/2004,4.3486
3/15/2004,4.9353
3/12/2004,3.4295
3/11/2004,4.7182
3/10/2004,3.124
3/9/2004,1.615
3/8/2004,1.0277
3/5/2004,0.1841
3/4/2004,0.3567
3/3/2004,0.6915
3/2/2004,0.8615
3/1/2004,0.263
2/27/2004,1.228
2/26/2004,1.2307
2/25/2004,1.3404
2/24/2004,1.7479
2/23/2004,1.5785
2/20/2004,1.3014
2/19/2004,1.0409
2/18/2004,0.6234
2/17/2004,0.1737
2/13/2004,1.1512
2/12/2004,0.598
2/11/2004,0.1071
2/10/2004,1.175
2/9/2004,1.6836
2/6/2004,1.9462
2/5/2004,3.2261
2/4/2004,3.4149
2/3/2004,2.5501
2/2/2004,2.6197
1/30/2004,3.79
1/29/2004,3.5164
1/28/2004,4.0337
1/27/2004,2.6179
1/26/2004,1.6125
1/23/2004,2.8426
1/22/2004,2.6278
1/21/2004,2.2987
1/20/2004,3.0937
1/16/2004,3.3487
1/15/2004,4.059
1/14/2004,4.1998
1/13/2004,5.0641
1/12/2004,4.504
1/9/2004,4.202
1/8/2004,3.2758
1/7/2004,3.7884
1/6/2004,4.0341
1/5/2004,4.1685
1/2/2004,2.3925
12/31/2003,2.0757
12/30/2003,2.2854
12/29/2003,2.3002
12/26/2003,3.5688
12/24/2003,3.7439
12/23/2003,3.5565
12/22/2003,3.8483
12/19/2003,3.7045
12/18/2003,3.656
12/17/2003,4.8789
12/16/2003,5.0106
12/15/2003,5.7077
12/12/2003,1.1972
12/11/2003,1.474
12/10/2003,2.6392
12/9/2003,2.5298
12/8/2003,1.6553
12/5/2003,2.0254
12/4/2003,1.2414
12/3/2003,1.7159
12/2/2003,1.5357
12/1/2003,1.2036
11/28/2003,2.3436
11/26/2003,2.3194
11/25/2003,2.7621
11/24/2003,2.9389
11/21/2003,4.6094
11/20/2003,4.7743
11/19/2003,3.8909
11/18/2003,4.7237
11/17/2003,3.7724
11/14/2003,1.7756
11/13/2003,1.0006
11/12/2003,0.9862
11/11/2003,2.1432
11/10/2003,2.0905
11/7/2003,1.4992
11/6/2003,1.0349
11/5/2003,1.6343
11/4/2003,1.4954
11/3/2003,0.9424
10/31/2003,1.7407
10/30/2003,2.5847
10/29/2003,2.4702
10/28/2003,2.5994
10/27/2003,4.1576
10/24/2003,4.3823
10/23/2003,3.8916
10/22/2003,4.2354
10/21/2003,2.6739
10/20/2003,2.8066
10/17/2003,3.3368
10/16/2003,2.2789
10/15/2003,2.6023
10/14/2003,2.3364
10/13/2003,2.7407
10/10/2003,3.4622
10/9/2003,3.3955
10/8/2003,3.8906
10/7/2003,3.3438
10/6/2003,3.8333
10/3/2003,4.287
10/2/2003,5.2693
10/1/2003,5.4782
9/30/2003,7.8346
9/29/2003,6.6979
9/26/2003,7.7394
9/25/2003,6.3522
9/24/2003,5.7085
9/23/2003,3.6899
9/22/2003,4.3194
9/19/2003,2.9625
9/18/2003,2.6376
9/17/2003,3.9991
9/16/2003,3.6607
9/15/2003,5.1428
9/12/2003,4.7485
9/11/2003,1.5328
9/10/2003,2.0852
9/9/2003,0.863
9/8/2003,0.0349
9/5/2003,1.0388
9/4/2003,0.1002
9/3/2003,0.266
9/2/2003,0.6859
8/29/2003,2.0823
8/28/2003,2.6086
8/27/2003,3.2314
8/26/2003,3.2376
8/25/2003,3.5513
8/22/2003,3.6191
8/21/2003,2.5636
8/20/2003,2.8691
8/19/2003,2.6588
8/18/2003,2.9268
8/15/2003,3.8691
8/14/2003,3.8859
8/13/2003,4.57
8/12/2003,3.9027
8/11/2003,4.9368
8/8/2003,5.2589
8/7/2003,5.6338
8/6/2003,6.4028
8/5/2003,6.5813
8/4/2003,4.6987
8/1/2003,4.9839
7/31/2003,3.9069
7/30/2003,4.2036
7/29/2003,4.015
7/28/2003,3.2593
7/25/2003,3.036
7/24/2003,3.7082
7/23/2003,2.9729
7/22/2003,3.025
7/21/2003,4.0049
7/18/2003,2.4846
7/17/2003,3.6945
7/16/2003,2.4145
7/15/2003,1.7573
7/14/2003,1.4086
7/11/2003,1.9897
7/10/2003,2.9635
7/9/2003,1.5755
7/8/2003,1.0081
7/7/2003,1.352
7/3/2003,3.2769
7/2/2003,2.4403
7/1/2003,3.6322
6/30/2003,4.4638
6/27/2003,4.2798
6/26/2003,2.5542
6/25/2003,3.6583
6/24/2003,2.8014
6/23/2003,2.9909
6/20/2003,1.5376
6/19/2003,0.2312
6/18/2003,-1.2959
6/17/2003,-1.4491
6/16/2003,-1.3594
6/13/2003,0.8487
6/12/2003,1.1507
6/11/2003,1.2552
6/10/2003,2.5547
6/9/2003,3.491
6/6/2003,2.2516
6/5/2003,-1.5291
6/4/2003,-1.1397
6/3/2003,0.3541
6/2/2003,0.8273
5/30/2003,1.1841
5/29/2003,2.6705
5/28/2003,2.2849
5/27/2003,2.4719
5/23/2003,4.477
5/22/2003,1.8382
5/21/2003,2.7701
5/20/2003,3.1825
5/19/2003,3.0659
5/16/2003,0.4977
5/15/2003,2.0419
5/14/2003,2.8447
5/13/2003,2.5151
5/12/2003,2.2103
5/9/2003,3.4915
5/8/2003,4.8605
5/7/2003,3.8059
5/6/2003,3.2759
5/5/2003,4.1498
5/2/2003,3.7545
5/1/2003,5.0966
4/30/2003,5.0255
4/29/2003,4.9202
4/28/2003,5.2643
4/25/2003,7.1417
4/24/2003,5.1096
4/23/2003,4.2415
4/22/2003,5.1165
4/21/2003,7.3979
4/17/2003,7.2092
4/16/2003,11.6023
4/15/2003,10.2368
4/14/2003,10.9316
4/11/2003,13.0946
4/10/2003,12.7837
4/9/2003,13.5117
4/8/2003,11.922
4/7/2003,11.7134
4/4/2003,11.8507
4/3/2003,12.0429
4/2/2003,11.4769
4/1/2003,14.3882
3/31/2003,15.7773
3/28/2003,13.7232
3/27/2003,14.5627
3/26/2003,14.3744
