Start Date,1/10/2000,,,
End Date,,,,
,,,,
SPX Index,5 day,20 day,50 day,200 day
Dates,SMAVG,SMAVG,SMAVG,SMAVG
6/16/2017,2434.654,2140.1735,2153.1594,2079.9953
6/19/2017,2439.468,2137.084,2151.3802,2081.18835
6/20/2017,2438.804,2133.4785,2149.6446,2082.2867
6/21/2017,2438.342,2130.0505,2147.8988,2083.1781
6/22/2017,2438.75,2128.4435,2147.1484,2084.4503
6/23/2017,2439.78,2128.585,2146.332,2085.62995
6/26/2017,2436.902,2129.789,2146.0748,2087.0315
6/27/2017,2433.372,2131.5355,2146.0054,2088.4021
6/28/2017,2434.388,2133.109,2145.8772,2089.52315
6/29/2017,2431.428,2134.994,2145.5616,2090.64725
6/30/2017,2428.45,2137.0335,2145.4398,2092.03405
7/3/2017,2426.438,2138.666,2145.2554,2093.3561
7/5/2017,2429.07,2140.955,2145.3718,2094.71445
7/6/2017,2422.882,2142.992,2146.4536,2096.2237
7/7/2017,2423.978,2145.3345,2147.2364,2097.9474
7/10/2017,2424.782,2148.3235,2148.7548,2099.70105
7/11/2017,2424.086,2151.588,2150.3338,2101.46535
7/12/2017,2426.228,#N/A N/A,#N/A N/A,#N/A N/A
7/13/2017,2433.844,2155.6035,2151.6556,2103.3867
7/14/2017,2440.662,2159.369,2152.9068,2105.0714
7/17/2017,2447.004,2163.2945,2154.2176,2106.6168
7/18/2017,2454.02,2167.649,2155.3986,2107.97675
7/19/2017,2460.136,2172.306,2155.9578,2109.343
7/20/2017,2465.26,2177.4705,2156.2532,2110.71385
7/21/2017,2467.914,2183.447,2157.0536,2112.0099
7/24/2017,2470.068,2187.4825,2158.3762,2113.4647
7/25/2017,2473.372,2192.572,2160.0046,2115.02245
7/26/2017,2474.172,2196.7185,2161.501,2116.4949
7/27/2017,2474.566,2201.321,2163.669,2118.0523
7/28/2017,2474.478,2205.9465,2165.4428,2119.67595
7/31/2017,2474.556,2211.3225,2167.6532,2121.1428
8/1/2017,2474.4,2214.967,2169.709,2122.47695
8/2/2017,2474.348,2219.2215,2171.755,2123.8201
8/3/2017,2473.696,2222.769,2173.701,2125.1105
8/4/2017,2474.642,2226.8005,2175.8768,2126.41435
8/7/2017,2476.764,2230.4295,2178.0188,2127.87185
8/8/2017,2476.478,2233.5415,2180.5878,2129.25145
8/9/2017,2475.768,2236.3535,2183.0234,2130.6084
8/10/2017,2468.978,2238.8755,2185.6482,2131.8164
8/11/2017,2461.876,#N/A N/A,#N/A N/A,#N/A N/A
8/14/2017,2458.862,2242.2335,2188.3662,2133.0626
8/15/2017,2456.8,2244.4965,2190.8346,2134.23255
8/16/2017,2455.618,2247.019,2193.0278,2135.34275
8/17/2017,2453.978,2249.4065,2194.9186,2136.33395
8/18/2017,2450.824,#N/A N/A,#N/A N/A,#N/A N/A
8/21/2017,2443.33,2252.7005,2197.2484,2137.3752
8/22/2017,2440.91,2256.0025,2199.8402,2138.47095
8/23/2017,2436.096,2258.841,2202.1936,2139.56695
8/24/2017,2437.888,2260.6225,2204.87,2140.7683
8/25/2017,2441.388,2261.758,2207.4594,2141.9331
8/28/2017,2444.562,2262.2265,2210.1766,2143.09235
8/29/2017,2443.32,2263.1445,2213.1548,2144.1939
8/30/2017,2446.03,2263.0805,2216.0406,2145.22635
8/31/2017,2452.566,2264.1485,2219.299,2146.30085
9/1/2017,2459.266,#N/A N/A,#N/A N/A,#N/A N/A
9/5/2017,2461.988,2264.4415,2222.698,2147.2764
9/6/2017,2465.836,2265.1325,2226.3626,2148.3052
9/7/2017,2467.338,2265.1905,2229.9328,2149.3978
9/8/2017,2465.294,2265.218,2232.7286,2150.42105
9/11/2017,2467.606,2265.219,2235.2414,2151.5375
9/12/2017,2475.332,2266.1745,2237.5776,2152.69985
9/13/2017,2481.898,2267.9035,2240.1954,2153.98175
9/14/2017,2488.002,2269.2935,2242.84,2155.15655
9/15/2017,2495.762,2271.532,2245.4498,2156.2179
9/18/2017,2498.914,2273.114,2247.46,2157.2085
9/19/2017,2500.948,2275.116,2249.4986,2158.1992
9/20/2017,2502.922,2276.202,2251.3472,2159.12525
9/21/2017,2503.918,2276.707,2253.3262,2160.0255
9/22/2017,2504.316,2278.128,2255.311,2161.0006
9/25/2017,2502.874,2278.907,2257.1034,2162.006
9/26/2017,2500.912,2280.116,2258.8706,2163.0135
9/27/2017,2500.672,2281.4045,2260.497,2164.0479
9/28/2017,2502.564,2283.032,2262.62,2165.12875
9/29/2017,2505.992,2285.315,2264.8488,2166.2335
10/2/2017,2512.484,2287.9955,2267.4376,2167.4957
10/3/2017,2520.032,2291.48,2270.3676,2168.8571
10/4/2017,2526.172,2295.348,2273.5136,2170.1962
10/5/2017,2534.574,2299.5245,2276.3638,2171.61545
10/6/2017,2540.568,2303.517,2279.1424,2173.11565
10/9/2017,2543.69,#N/A N/A,#N/A N/A,#N/A N/A
10/10/2017,2546.902,2308.526,2281.623,2174.6894
10/11/2017,2550.402,2312.6635,2283.9556,2176.2178
10/12/2017,2550.174,2315.9355,2286.0412,2177.7434
10/13/2017,2550.942,2319.4685,2288.2488,2179.15815
10/16/2017,2553.524,2323.2215,2290.2094,2180.6846
10/17/2017,2555.268,2327.3585,2292.4166,2182.18225
10/18/2017,2556.472,2333.213,2295.0952,2183.929
10/19/2017,2558.706,2338.3315,2297.5722,2185.5053
10/20/2017,2563.114,2343.445,2299.984,2187.18485
10/23/2017,2564.582,2347.3395,2302.075,2188.82325
10/24/2017,2566.536,2351.131,2304.1392,2190.465
10/25/2017,2565.714,2354.626,2306.1796,2192.0183
10/26/2017,2565.374,2358.136,2308.2012,2193.60245
10/27/2017,2566.546,2361.3725,2310.2756,2195.08515
10/30/2017,2568.116,2364.241,2312.7466,2196.4998
10/31/2017,2569.342,2366.101,2315.0704,2197.87655
11/1/2017,2573.784,2368.485,2317.999,2199.30755
11/2/2017,2577.674,2370.0915,2320.47,2200.72965
11/3/2017,2579.028,2371.643,2322.62,2202.12425
11/6/2017,2582.688,2372.7585,2324.7094,2203.4653
11/7/2017,2585.764,2371.6905,2326.0502,2204.68975
11/8/2017,2588.768,2370.972,2327.6412,2205.88495
11/9/2017,2589.722,2370.0795,2329.1824,2207.0541
11/10/2017,2588.614,2368.9115,2330.5556,2208.1784
11/13/2017,2587.356,2367.5035,2331.9786,2209.30895
11/14/2017,2585.002,2367.25,2333.6572,2210.62145
11/15/2017,2579.05,2365.5085,2335.522,2212.0318
11/16/2017,2579.254,2364.8155,2337.4454,2213.4955
11/17/2017,2578.564,2363.7955,2339.426,2214.9516
11/20/2017,2578.024,2362.972,2341.1766,2216.35585
11/21/2017,2582.056,2362.5605,2343.0758,2217.80055
11/22/2017,2588.548,2362.059,2344.5334,2219.14905
11/24/2017,2591.904,2361.69,2345.7158,2220.492
11/27/2017,2596.418,2360.837,2346.893,2221.84245
11/28/2017,2605.398,2360.0215,2348.1424,2223.06165
11/29/2017,2610.806,2359.438,2349.6,2224.6435
11/30/2017,2620.906,2357.4215,2350.9212,2226.36545
12/1/2017,2628.866,2354.8,2351.9092,2227.82975
12/4/2017,2636.47,#N/A N/A,#N/A N/A,#N/A N/A
12/5/2017,2636.976,2353.338,2353.2724,2229.22095
12/6/2017,2637.616,2351.774,2354.1678,2230.4376
12/7/2017,2635.496,2351.4815,2355.08,2231.6137
12/8/2017,2637.352,2351.851,2356.3352,2232.95015
12/11/2017,2641.462,2351.9875,2357.4156,2234.19495
12/12/2017,2648.37,2353.496,2358.7412,2235.5762
12/13/2017,2655.086,2355.847,2360.1914,2236.86975
12/14/2017,2658.092,2357.291,2361.3754,2238.1212
12/15/2017,2662.954,2358.673,2362.3992,2239.30435
12/18/2017,2668.988,2359.48,2363.0982,2240.4632
12/19/2017,2672.46,2360.7605,2363.9204,2241.5861
12/20/2017,2675.74,2362.377,2364.7206,2242.73325
12/21/2017,2682.252,2363.7755,2365.1756,2243.83945
12/22/2017,2683.758,2365.604,2365.7096,2244.96815
12/26/2017,2681.826,2367.694,2366.4192,2246.0995
12/27/2017,2682.056,2369.886,2367.06,2247.27055
12/28/2017,2683.714,2371.874,2367.6034,2248.38
12/29/2017,2681.522,2374.1665,2368.3232,2249.53575
1/2/2018,2684.016,2376.642,2368.2928,2250.66205
1/3/2018,2690.528,2379.7395,2368.4724,2251.78365
1/4/2018,2698.802,2382.405,2368.8564,2252.94495
1/5/2018,2709.924,2385.329,2369.3636,2254.0803
1/8/2018,2724.744,2386.272,2369.1364,2255.01125
1/9/2018,2735.84,2386.766,2369.1912,2256.0547
1/10/2018,2742.874,2388.418,2369.5284,2257.1444
1/11/2018,2751.588,2389.4115,2369.9568,2258.29325
1/12/2018,2760.206,2389.902,2370.4558,2259.371
1/16/2018,2765.948,2390.749,2371.2346,2260.4885
1/17/2018,2776.202,2392.064,2371.8308,2261.65515
1/18/2018,2786.162,2393.645,2372.5196,2262.8568
1/19/2018,2794.71,#N/A N/A,#N/A N/A,#N/A N/A
1/22/2018,2804.056,2394.874,2373.2128,2263.9924
1/23/2018,2816.598,2395.9055,2373.9794,2265.13115
1/24/2018,2823.594,2398.002,2375.7002,2266.3307
1/25/2018,2831.838,2400.4795,2377.5126,2267.6353
1/26/2018,2844.352,2402.32,2379.3154,2268.9047
1/29/2018,2848.464,2403.8175,2381.0224,2270.11625
1/30/2018,2845.124,2405.6285,2382.8534,2271.3626
1/31/2018,2842.378,2407.3365,2384.3578,2272.61835
2/1/2018,2838.924,2409.203,2385.7706,2273.8427
2/2/2018,2816.776,2411.1275,2386.9972,2275.11245
2/5/2018,2775.858,2413.029,2388.5498,2276.45185
2/6/2018,2750.4,2414.8915,2390.1314,2277.79625
2/7/2018,2721.97,2418.663,2391.5774,2279.05665
2/8/2018,2673.774,2422.0345,2393.1814,2280.3418
2/9/2018,2645.258,2425.621,2395.1008,2281.75435
2/12/2018,2646.67,2427.7715,2396.7306,2283.0852
2/13/2018,2640.23,2429.631,2398.2996,2284.36335
2/14/2018,2643.624,2431.1365,2399.914,2285.60345
2/15/2018,2673.664,2432.298,2401.7814,2286.86415
2/16/2018,2696.198,2433.4605,2403.9838,2288.153
2/20/2018,2708.25,2433.784,2405.3912,2289.61085
2/21/2018,2715.928,2435.2285,2407.3612,2291.0191
2/22/2018,2716.994,2434.7105,2408.9918,2292.4825
2/23/2018,2720.214,2433.9275,2410.3432,2293.9707
2/26/2018,2729.69,2433.573,2411.9496,2295.37945
2/27/2018,2735.294,#N/A N/A,#N/A N/A,#N/A N/A
2/28/2018,2737.794,2433.7335,2413.1174,2296.84635
3/1/2018,2732.536,2432.564,2413.5402,2298.1995
3/2/2018,2721.326,2432.1335,2414.2948,2299.6266
3/5/2018,2709.594,2431.9165,2415.068,2300.94815
3/6/2018,2706.362,2431.7235,2415.8946,2302.1899
3/7/2018,2708.956,2431.8685,2416.993,2303.5827
3/8/2018,2721.216,2432.364,2418.1262,2305.09135
3/9/2018,2740.28,2433.7045,2419.549,2306.58805
3/12/2018,2752.696,2435.004,2420.9414,2308.0269
3/13/2018,2760.134,2435.3615,2422.1678,2309.5743
3/14/2018,2764.67,2437.2015,2423.6568,2311.1021
3/15/2018,2766.342,2439.0935,2425.1874,2312.66335
3/16/2018,2759.43,2440.9955,2426.6456,2314.2736
3/19/2018,2745.41,2442.576,2428.155,2315.8245
3/20/2018,2735.736,2444.479,2429.8796,2317.4063
3/21/2018,2728.226,2447.4015,2431.3898,2319.02675
3/22/2018,2707.498,2449.138,2432.8848,2320.58555
3/23/2018,2674.748,2451.758,2435.1862,2322.2624
3/26/2018,2663.874,2454.1025,2437.2778,2323.918
3/27/2018,2643.01,2456.4695,2439.1702,2325.637
3/28/2018,2621.624,2458.721,2440.8412,2327.35995
3/29/2018,2621.06,2461.8415,2442.316,2329.08825
4/2/2018,2619.784,2464.424,2443.7648,2330.7744
4/3/2018,2610.964,2467.098,2445.0816,2332.4575
4/4/2018,2617.378,2469.5675,2446.2636,2334.1254
4/5/2018,2628.946,2471.106,2447.4858,2335.7897
4/6/2018,2621.666,2470.625,2448.014,2337.2241
4/9/2018,2627.922,2469.7275,2448.2392,2338.7149
4/10/2018,2636.406,2470.0625,2448.7746,2340.34695
4/11/2018,2635.906,2470.2625,2449.3448,2342.0048
4/12/2018,2636.136,2469.9765,2450.1204,2343.7133
4/13/2018,2646.502,2467.8045,2450.0578,2345.2326
4/16/2018,2659.438,2465.455,2449.893,2346.80175
4/17/2018,2669.342,2463.378,2449.825,2348.4539
4/18/2018,2682.632,2462.147,2450.2874,2350.27315
4/19/2018,2688.46,2460.4575,2450.3612,2352.06745
4/20/2018,2691.228,2458.635,2450.3822,2353.6047
4/23/2018,2689.718,2457.1825,2450.594,2355.12215
4/24/2018,2675.352,2455.8795,2450.8158,2356.52705
4/25/2018,2661.504,2454.377,2450.6726,2357.92115
4/26/2018,2656.266,2453.378,2451.0838,2359.38685
4/27/2018,2656.22,2453.3525,2451.8046,2360.9241
4/30/2018,2651.772,2453.3385,2452.6456,2362.4049
5/1/2018,2655.82,#N/A N/A,#N/A N/A,#N/A N/A
5/2/2018,2655.074,2452.1855,2453.0366,2363.80945
5/3/2018,2647.632,2451.7165,2453.566,2365.20155
5/4/2018,2646.334,2451.2705,2454.4804,2366.61755
5/7/2018,2651.25,2452.4315,2454.8952,2367.9338
5/8/2018,2654.674,2454.771,2456.2634,2369.35965
5/9/2018,2667.098,2456.303,2457.7248,2370.81845
5/10/2018,2685.766,2457.991,2459.112,2372.24355
5/11/2018,2698.626,2459.3665,2460.3736,2373.71305
5/14/2018,2710.126,2462.8775,2462.1832,2375.1909
5/15/2018,2718.032,2466.7935,2463.757,2376.7162
5/16/2018,2722.966,2470.7075,2465.3414,2378.29405
5/17/2018,2722.378,2473.494,2466.9956,2379.8755
5/18/2018,2719.428,2476.322,2468.1426,2381.35495
5/21/2018,2720.004,2479.4845,2469.2304,2382.8049
5/22/2018,2722.602,2482.165,2469.9782,2384.08145
5/23/2018,2724.768,2484.795,2470.7322,2385.3347
5/24/2018,2726.294,2487.832,2471.6608,2386.57225
5/25/2018,2727.966,2490.4555,2472.3854,2387.83775
5/29/2018,2719.336,2492.841,2473.3036,2389.07595
5/30/2018,2719.25,2495.4695,2474.4352,2390.45515
5/31/2018,2713.646,2499.306,2475.7286,2391.8179
6/1/2018,2715.018,2502.916,2476.9408,2393.21625
6/4/2018,2720.126,2507.2645,2478.4256,2394.66395
6/5/2018,2731.914,2511.6595,2479.9038,2396.0568
6/6/2018,2741.582,2514.4905,2481.3564,2397.45455
6/7/2018,2754.602,2517.1985,2482.9632,2398.90295
6/8/2018,2763.484,2520.042,2484.541,2400.3602
6/11/2018,2770.51,2522.8075,2486.0082,2401.77045
6/12/2018,2778.12,2525.4545,2487.6284,2403.2867
6/13/2018,2778.776,2528.143,2489.2446,2404.8286
6/14/2018,2781.2,2530.7785,2490.8136,2406.43125
6/15/2018,2781.326,2533.4295,2492.5404,2407.9484
6/18/2018,2779.676,2536.5045,2494.302,2409.40515
6/19/2018,2774.824,2540.154,2497.042,2410.9362
6/20/2018,2773.162,2543.57,2499.5152,2412.3762
6/21/2018,2766.616,2547.1845,2501.581,2413.87735
6/22/2018,2761.66,2549.69,2503.4318,2415.3186
6/25/2018,2750.324,2552.207,2505.2776,2416.744
6/26/2018,2742.418,2555.2925,2508.2988,2418.29715
6/27/2018,2728.88,2557.478,2511.2444,2419.7881
6/28/2018,2722.19,2559.512,2514.1822,2421.32495
6/29/2018,2714.888,2561.593,2516.7192,2422.8623
7/2/2018,2716.816,2562.982,2519.4354,2424.4431
7/3/2018,2714.848,2564.9075,2522.4128,2426.02575
7/5/2018,2722.244,2567.2275,2525.3744,2427.6554
7/6/2018,2730.946,2569.2275,2528.3024,2429.20825
7/9/2018,2744.106,2571.1845,2531.264,2430.6883
7/10/2018,2757.532,2572.869,2533.8046,2432.128
7/11/2018,2769.692,2574.3255,2536.0176,2433.56605
7/12/2018,2782.028,2575.6855,2538.1834,2435.08575
7/13/2018,2790.326,2576.661,2540.6038,2436.58575
7/16/2018,2793.178,2576.829,2542.5854,2438.0111
7/17/2018,2796.32,2578.006,2544.9962,2439.53505
7/18/2018,2804.64,2578.188,2547.3446,2440.9422
7/19/2018,2805.88,2579.046,2549.2252,2442.3901
7/20/2018,2805.984,2580.541,2551.2762,2443.91985
7/23/2018,2807.694,2582.5375,2553.2504,2445.4319
7/24/2018,2809.864,#N/A N/A,#N/A N/A,#N/A N/A
7/25/2018,2815.954,2584.6385,2555.3864,2446.90465
7/26/2018,2822.544,2585.656,2557.4102,2448.33125
7/27/2018,2825.942,2588.3665,2559.8736,2449.8252
7/30/2018,2825.066,2590.907,2562.262,2451.26765
7/31/2018,2824.244,2594.318,2565.0488,2452.7593
8/1/2018,2817.702,2597.4365,2567.8812,2454.2343
8/2/2018,2815.658,2600.0165,2570.6256,2455.6757
8/3/2018,2819.964,2601.9385,2573.2838,2456.99665
8/6/2018,2829.524,2603.87,2575.9324,2458.3289
8/7/2018,2837.956,2606,2578.5312,2459.69475
8/8/2018,2846.824,2609.344,2581.36,2461.11555
8/9/2018,2852.096,2613.2285,2584.1726,2462.56675
8/10/2018,2850.682,2617.192,2586.8724,2464.0691
8/13/2018,2844.988,2621.391,2589.4378,2465.40355
8/14/2018,2841.29,2625.7605,2591.7232,2466.754
8/15/2018,2833.424,2630.269,2594.198,2468.21745
8/16/2018,2830.846,2635.8345,2597.0146,2469.7917
8/17/2018,2834.216,2640.801,2599.7494,2471.3571
8/20/2018,2841.24,2644.812,2602.3216,2472.93845
8/21/2018,2845.84,2649.1865,2604.9082,2474.53695
8/22/2018,2854.53,2653.2325,2607.5564,2476.09065
8/23/2018,2857.788,#N/A N/A,#N/A N/A,#N/A N/A
8/24/2018,2862.7,2657.1865,2610.103,2477.6258
8/27/2018,2870.638,2659.9655,2612.6026,2479.21165
8/28/2018,2877.55,2663.039,2615.1662,2480.72305
8/29/2018,2887.994,2664.3405,2617.4132,2482.1842
8/30/2018,2896.824,#N/A N/A,#N/A N/A,#N/A N/A
8/31/2018,2902.19,2667.02,2620.0874,2483.772
9/4/2018,2902.186,2670.701,2622.8444,2485.46995
9/5/2018,2900.402,2675.422,2626.0246,2487.3698
9/6/2018,2893.204,2681.116,2629.505,2489.3433
9/7/2018,2887.314,2686.6525,2633.3162,2491.35205
9/10/2018,2882.436,2691.642,2637.134,2493.3886
9/11/2018,2880.67,2696.054,2640.4772,2495.4218
9/12/2018,2880.734,2701.2265,2644.3718,2497.46675
9/13/2018,2885.96,2707.396,2648.5914,2499.5923
9/14/2018,2892.62,#N/A N/A,#N/A N/A,#N/A N/A
9/17/2018,2894.954,2713.6165,2652.5326,2501.6341
9/18/2018,2898.238,2719.954,2656.9868,2503.8333
9/19/2018,2902.044,2725.3475,2661.1906,2506.02925
9/20/2018,2907.358,2731.789,2665.574,2508.27995
9/21/2018,2912.296,2739.475,2670.4206,2510.68005
9/24/2018,2918.41,2747.203,2675.3156,2513.08825
9/25/2018,2920.66,2754.913,2680.374,2515.49825
9/26/2018,2920.264,2762.8505,2685.513,2517.9087
9/27/2018,2916.914,2772.363,2691.2736,2520.50415
9/28/2018,2913.776,2780.6625,2696.7668,2523.04715
10/1/2018,2914.82,2788.1035,2701.923,2525.51455
10/2/2018,2916.394,2794.5035,2706.6864,2527.88855
10/3/2018,2920.302,2799.9495,2711.549,2530.2875
10/4/2018,2917.824,2801.8565,2715.1488,2532.4073
10/5/2018,2912.142,2797.146,2716.147,2533.8728
10/8/2018,2904.11,2794.5175,2718.1082,2535.60505
10/9/2018,2895.492,2791.036,2719.693,2537.1426
10/10/2018,2867.526,2782.6745,2719.2846,2538.10455
10/11/2018,2832.878,2775.274,2719.1348,2539.26505
10/12/2018,2809.19,2768.762,2719.7334,2540.6012
10/15/2018,2782.462,2763.088,2720.0406,2541.9949
10/16/2018,2768.378,2757.8915,2721.1688,2543.5464
10/17/2018,2773.084,2754.55,2723.004,2545.24655
10/18/2018,2781.166,2750.646,2725.057,2546.967
10/19/2018,2781.296,#N/A N/A,#N/A N/A,#N/A N/A
10/22/2018,2782.314,2744.8105,2726.7968,2548.6007
10/23/2018,2768.468,2737.9205,2728.0838,2550.1109
10/24/2018,2737.846,2731.2415,2729.133,2551.6338
10/25/2018,2725.204,2726.644,2730.8792,2553.3857
10/26/2018,2703.386,2721.9805,2733.189,2555.28555
10/29/2018,2680.46,2716.518,2734.8176,2557.03475
10/30/2018,2668.848,2711.088,2736.054,2558.6494
10/31/2018,2679.976,2703.781,2736.0912,2560.02615
11/1/2018,2686.936,2697.2445,2736.113,2561.47905
11/2/2018,2699.81,2695.185,2736.9024,2563.2986
11/5/2018,2719.222,2699.144,2737.8798,2565.1106
11/6/2018,2733.786,2700.727,2738.7244,2566.83595
11/7/2018,2754.216,2703.5925,2739.837,2568.5607
11/8/2018,2767.508,2713.871,2741.9584,2570.50145
11/9/2018,2779.098,2722.0445,2743.9664,2572.3946
11/12/2018,2776.68,2727.51,2745.5218,2574.1458
11/13/2018,2770.026,2731.837,2747.0392,2575.8141
11/14/2018,2747.564,2734.272,2748.0696,2577.4862
11/15/2018,2732.238,2735.3125,2748.8486,2579.18725
11/16/2018,2723.29,2734.3475,2748.6272,2580.60155
11/19/2018,2716.192,2734.3815,2748.103,2581.9909
11/20/2018,2700.134,2734.9115,2747.3874,2583.37005
11/21/2018,2689.804,2731.898,2745.2354,2584.44185
11/23/2018,2670.276,2723.946,2742.036,2585.21745
11/26/2018,2657.712,2717.8935,2739.8558,2586.34125
11/27/2018,2656,2711.3105,2736.3834,2587.2455
11/28/2018,2676.38,2705.869,2732.955,2588.12355
11/29/2018,2693.946,2704.029,2729.7212,2589.12615
11/30/2018,2719.468,#N/A N/A,#N/A N/A,#N/A N/A
12/3/2018,2742.852,2698.5605,2725.3982,2589.84595
12/4/2018,2746.43,2693.236,2721.4812,2590.7559
12/6/2018,2736.862,2689.0645,2717.7156,2591.8136
12/7/2018,2715.926,2685.8665,2714.1898,2592.8605
12/10/2018,2691.436,2679.1415,2709.5284,2593.6977
12/11/2018,2660.718,2670.471,2705.0066,2594.58545
12/12/2018,2650.92,2664.1635,2700.6866,2595.6973
12/13/2018,2641.838,2658.0075,2696.4598,2596.71675
12/14/2018,2635.212,2653.733,2693.291,2597.84135
12/17/2018,2616.856,2649.1815,2689.9408,2599.02595
12/18/2018,2598.732,2645.473,2687.058,2600.2117
12/19/2018,2569.91,2645.1465,2685.9432,2601.64515
12/20/2018,2533.286,2644.7315,2687.1372,2603.0713
12/21/2018,2496.62,2643.7915,2687.097,2604.3919
12/24/2018,2457.652,2645.114,2686.8666,2605.5799
12/26/2018,2441.96,2649.2155,2688.6524,2606.8826
12/27/2018,2438.334,2648.016,2688.9526,2607.9295
12/28/2018,2441.998,2649.355,2688.6206,2608.98935
12/31/2018,2460.044,2652.452,2688.7006,2610.1964
1/2/2019,2491.83,2653.904,2688.1262,2611.3297
1/3/2019,2487.868,2657.2125,2686.4632,2612.3308
1/4/2019,2496.49,2659.23,2684.9148,2613.30845
1/7/2019,2509.28,2658.779,2683.303,2614.1911
1/8/2019,2522.792,2657.1235,2681.871,2615.0367
1/9/2019,2537.778,2660.071,2681.0602,2615.98465
1/10/2019,2567.528,2663.0445,2679.5668,2616.98055
1/11/2019,2580.392,2663.797,2677.4132,2617.97745
1/14/2019,2586.976,2666.577,2676.4834,2619.11685
1/15/2019,2594.154,2669.531,2676.6682,2620.34655
1/16/2019,2600.382,2673.102,2677.6692,2621.596
1/17/2019,2608.246,2675.7165,2678.4468,2622.86955
1/18/2019,2623.136,2675.9695,2678.257,2624.0663
1/22/2019,2633.194,2676.6605,2678.1438,2625.3271
1/23/2019,2638.874,2678.0105,2678.0104,2626.546
1/24/2019,2644.12,2680.152,2677.4904,2627.723
1/25/2019,2649.88,2683.288,2676.4192,2629.02725
1/28/2019,2644.508,2687.782,2675.2476,2630.2653
1/29/2019,2645.928,2692.4765,2674.6072,2631.5272
1/30/2019,2654.398,2695.5175,2674.1728,2632.7914
1/31/2019,2666.752,2698.0885,2673.6528,2634.02795
2/1/2019,2675.106,#N/A N/A,#N/A N/A,#N/A N/A
2/4/2019,2691.31,2700.179,2672.4098,2635.2862
2/5/2019,2710.85,2703.6395,2672.6316,2636.69965
2/6/2019,2720.962,2707.1195,2672.3982,2637.8968
2/7/2019,2721.352,2712.364,2672.852,2639.24685
2/8/2019,2721.622,2716.5365,2674.9156,2640.64065
2/11/2019,2718.608,2720.345,2678.1264,2642.2346
2/12/2019,2720.014,2725.3665,2680.4024,2643.9686
2/13/2019,2724.298,2728.9955,2683.5574,2645.6786
2/14/2019,2732.234,2731.7935,2687.038,2647.3112
2/15/2019,2745.778,2734.5075,2689.8606,2649.001
2/19/2019,2759.77,2737.3435,2693.96,2650.7404
2/20/2019,2767.764,2740.5525,2697.1836,2652.4033
2/21/2019,2772.134,2743.554,2699.9396,2654.09455
2/22/2019,2781.522,2746.5305,2702.276,2655.76135
2/25/2019,2785.624,2749.5695,2705.6616,2657.34215
2/26/2019,2788.452,2751.0485,2708.6502,2658.79685
2/27/2019,2789.988,2753.1925,2710.8592,2660.2507
2/28/2019,2791.91,2754.016,2713.0106,2661.71025
3/1/2019,2794.114,2755.372,2714.8284,2663.15695
3/4/2019,2793.454,2755.159,2716.0438,2664.4168
3/5/2019,2792.604,2756.819,2716.9482,2665.72495
3/6/2019,2788.418,2755.6,2716.813,2666.78255
3/7/2019,2781.306,2756.152,2716.9664,2667.8817
3/8/2019,2769.182,2755.3395,2717.4712,2668.9817
3/11/2019,2767.28,2754.3315,2718.6026,2670.13715
3/12/2019,2767.654,2752.5525,2719.4612,2671.2021
3/13/2019,2775.548,#N/A N/A,#N/A N/A,#N/A N/A
3/14/2019,2787.458,2750.7655,2721.5022,2672.3658
3/15/2019,2803.34,2750.238,2723.9106,2673.63165
3/18/2019,2813.268,2750.495,2726.2552,2675.0113
3/19/2019,2821.478,2751.087,2728.7338,2676.4775
3/20/2019,2824.14,2750.4455,2731.2532,2677.8365
3/21/2019,2833.42,2751.5785,2734.123,2679.34465
3/22/2019,2829.066,2752.5195,2737.4358,2680.867
3/25/2019,2822.15,2753.458,2740.8098,2682.32395
3/26/2019,2819.328,2755.248,2743.7324,2683.8214
3/27/2019,2815.556,2757.8995,2746.5922,2685.3027
3/28/2019,2807.668,2759.758,2749.2436,2686.67955
3/29/2019,2814.406,2762.3615,2751.3244,2688.0158
4/1/2019,2828.172,2764.9665,2753.0026,2689.362
4/2/2019,2837.928,2770.133,2754.8562,2690.70365
4/3/2019,2851.534,2776.2835,2757.175,2692.18735
4/4/2019,2864.324,2783.174,2759.6948,2693.6509
4/5/2019,2875.992,2788.2995,2761.622,2694.9918
4/8/2019,2881.708,2792.511,2763.2714,2696.2286
4/9/2019,2883.9,2796.99,2765.3378,2697.5554
4/10/2019,2886.862,2801.997,2766.9448,2698.85635
4/11/2019,2888.648,2806.5275,2769.0004,2700.20425
4/12/2019,2891.582,2810.554,2771.1416,2701.6092
4/15/2019,2893.544,2813.8655,2773.5944,2703.0549
4/16/2019,2899.316,2817.096,2776.3368,2704.53665
4/17/2019,2901.764,2821.28,2779.6936,2705.9491
4/18/2019,2905.106,2824.0445,2782.285,2707.3921
4/22/2019,2905.218,2825.643,2784.8452,2708.71285
4/23/2019,2910.838,2826.818,2786.5914,2710.03675
4/24/2019,2914.876,2828.3385,2788.4532,2711.43455
4/25/2019,2920.02,2828.476,2789.8446,2712.62105
4/26/2019,2926.99,2830.286,2791.2114,2713.96035
4/29/2019,2934.002,2832.701,2792.8066,2715.3347
4/30/2019,2936.432,2835.2045,2794.367,2716.72315
5/1/2019,2935.728,2837.3325,2795.9862,2718.1387
